#HSPC_H3K27Ac_peaks Enhancers
#Created from /broad/sankaranlab/xliao/MPN/HSPC_H3K27Ac/Jianxu/rose_o/HSPC_H3K27Ac_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by HSPC_H3K27Ac.no_duplicates.bam
#Using cutoff of 9730.1403 for Super-Enhancers
#Created on Sep 29 2019 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HSPC_H3K27Ac.no_duplicates.bam	enhancerRank	isSuper
1_HSPC_H3K27Ac_peak_54213_lociStitched	chr5	131965073	131965344	1	272	117.2617	20541	0
1_HSPC_H3K27Ac_peak_69859_lociStitched	chrX	41416210	41416412	1	203	117.261	20542	0
1_HSPC_H3K27Ac_peak_14742_lociStitched	chr12	25192299	25192531	1	233	117.2528	20543	0
1_HSPC_H3K27Ac_peak_37373_lociStitched	chr2	100193391	100193614	1	224	117.2311	20544	0
1_HSPC_H3K27Ac_peak_58346_lociStitched	chr6	112031400	112031619	1	220	117.2307	20545	0
1_HSPC_H3K27Ac_peak_26817_lociStitched	chr17	4440112	4440325	1	214	117.2139	20546	0
1_HSPC_H3K27Ac_peak_5623_lociStitched	chr1	198940321	198940559	1	239	117.1912	20547	0
1_HSPC_H3K27Ac_peak_48295_lociStitched	chr3	156202311	156202510	1	200	117.1911	20548	0
1_HSPC_H3K27Ac_peak_60006_lociStitched	chr7	13097495	13097779	1	285	117.1784	20549	0
1_HSPC_H3K27Ac_peak_38676_lociStitched	chr2	169202380	169202676	1	297	117.1568	20550	0
1_HSPC_H3K27Ac_peak_57549_lociStitched	chr6	45521837	45522144	1	308	117.1512	20551	0
1_HSPC_H3K27Ac_peak_8998_lociStitched	chr10	77503409	77503686	1	278	117.1156	20552	0
1_HSPC_H3K27Ac_peak_68930_lociStitched	chr9	137383137	137383400	1	264	117.1139	20553	0
1_HSPC_H3K27Ac_peak_18711_lociStitched	chr13	89108545	89108784	1	240	117.0383	20554	0
1_HSPC_H3K27Ac_peak_62143_lociStitched	chr7	112571030	112571290	1	261	117.026	20555	0
1_HSPC_H3K27Ac_peak_63352_lociStitched	chr8	11641111	11641376	1	266	117.024	20556	0
1_HSPC_H3K27Ac_peak_16599_lociStitched	chr12	107914275	107914551	1	277	116.9964	20557	0
1_HSPC_H3K27Ac_peak_3540_lociStitched	chr1	115025638	115025877	1	240	116.9905	20558	0
1_HSPC_H3K27Ac_peak_43032_lociStitched	chr21	44782375	44782608	1	234	116.9893	20559	0
1_HSPC_H3K27Ac_peak_56720_lociStitched	chr6	29950694	29950985	1	292	116.982	20560	0
1_HSPC_H3K27Ac_peak_55153_lociStitched	chr5	171196742	171197003	1	262	116.9541	20561	0
1_HSPC_H3K27Ac_peak_61257_lociStitched	chr7	73742772	73743011	1	240	116.9188	20562	0
1_HSPC_H3K27Ac_peak_67806_lociStitched	chr9	109069344	109069564	1	221	116.908	20563	0
1_HSPC_H3K27Ac_peak_66868_lociStitched	chr9	71243746	71243963	1	218	116.8762	20564	0
1_HSPC_H3K27Ac_peak_44643_lociStitched	chr22	46004990	46005199	1	210	116.8728	20565	0
1_HSPC_H3K27Ac_peak_62024_lociStitched	chr7	105899820	105900105	1	286	116.85	20566	0
1_HSPC_H3K27Ac_peak_27430_lociStitched	chr17	19365954	19366168	1	215	116.844	20567	0
1_HSPC_H3K27Ac_peak_54621_lociStitched	chr5	145376159	145376469	1	311	116.839	20568	0
1_HSPC_H3K27Ac_peak_39622_lociStitched	chr2	212916842	212917084	1	243	116.8376	20569	0
1_HSPC_H3K27Ac_peak_5568_lociStitched	chr1	198037626	198037876	1	251	116.8	20570	0
1_HSPC_H3K27Ac_peak_70621_lociStitched	chrX	117196733	117196957	1	225	116.7936	20571	0
1_HSPC_H3K27Ac_peak_49728_lociStitched	chr4	11793681	11793925	1	245	116.7296	20572	0
1_HSPC_H3K27Ac_peak_8400_lociStitched	chr10	51202305	51202531	1	227	116.729	20573	0
1_HSPC_H3K27Ac_peak_21106_lociStitched	chr14	102701423	102701662	1	240	116.7276	20574	0
1_HSPC_H3K27Ac_peak_62036_lociStitched	chr7	106121340	106121564	1	225	116.7264	20575	0
1_HSPC_H3K27Ac_peak_17408_lociStitched	chr12	132182622	132182924	1	303	116.723	20576	0
1_HSPC_H3K27Ac_peak_47809_lociStitched	chr3	134583126	134583423	1	298	116.721	20577	0
1_HSPC_H3K27Ac_peak_39243_lociStitched	chr2	196728270	196728543	1	274	116.6802	20578	0
1_HSPC_H3K27Ac_peak_55162_lociStitched	chr5	171332489	171332715	1	227	116.6386	20579	0
1_HSPC_H3K27Ac_peak_65819_lociStitched	chr8	143138198	143138464	1	267	116.6144	20580	0
1_HSPC_H3K27Ac_peak_53617_lociStitched	chr5	90150428	90150649	1	222	116.5996	20581	0
1_HSPC_H3K27Ac_peak_42098_lociStitched	chr20	57848924	57849139	1	216	116.573	20582	0
1_HSPC_H3K27Ac_peak_3347_lociStitched	chr1	109455209	109455467	1	259	116.5644	20583	0
1_HSPC_H3K27Ac_peak_58159_lociStitched	chr6	108568198	108568428	1	231	116.518	20584	0
1_HSPC_H3K27Ac_peak_2658_lociStitched	chr1	67966405	67966628	1	224	116.5175	20585	0
1_HSPC_H3K27Ac_peak_38499_lociStitched	chr2	159887427	159887664	1	238	116.4855	20586	0
1_HSPC_H3K27Ac_peak_40260_lociStitched	chr2	239640410	239640663	1	254	116.4559	20587	0
1_HSPC_H3K27Ac_peak_56948_lociStitched	chr6	32952231	32952523	1	293	116.4204	20588	0
1_HSPC_H3K27Ac_peak_48684_lociStitched	chr3	177129351	177129571	1	221	116.402	20589	0
1_HSPC_H3K27Ac_peak_41455_lociStitched	chr20	35877394	35877648	1	255	116.332	20590	0
1_HSPC_H3K27Ac_peak_40835_lociStitched	chr20	10593706	10593945	1	240	116.3213	20591	0
1_HSPC_H3K27Ac_peak_42481_lociStitched	chr21	27472551	27472756	1	206	116.2965	20592	0
1_HSPC_H3K27Ac_peak_44611_lociStitched	chr22	45035947	45036174	1	228	116.2921	20593	0
1_HSPC_H3K27Ac_peak_62830_lociStitched	chr7	146757400	146757630	1	231	116.288	20594	0
1_HSPC_H3K27Ac_peak_30828_lociStitched	chr18	23185502	23185744	1	243	116.2568	20595	0
1_HSPC_H3K27Ac_peak_43991_lociStitched	chr22	32614539	32614823	1	285	116.2412	20596	0
1_HSPC_H3K27Ac_peak_19501_lociStitched	chr14	33635029	33635276	1	248	116.2135	20597	0
1_HSPC_H3K27Ac_peak_21983_lociStitched	chr15	48674439	48674698	1	260	116.2133	20598	0
1_HSPC_H3K27Ac_peak_52340_lociStitched	chr5	14011796	14012009	1	214	116.2128	20599	0
1_HSPC_H3K27Ac_peak_62921_lociStitched	chr7	150266895	150267102	1	208	116.2098	20600	0
1_HSPC_H3K27Ac_peak_28818_lociStitched	chr17	49347215	49347418	1	204	116.1769	20601	0
1_HSPC_H3K27Ac_peak_23870_lociStitched	chr16	596590	596799	1	210	116.1413	20602	0
1_HSPC_H3K27Ac_peak_45088_lociStitched	chr3	11211618	11211859	1	242	116.1379	20603	0
1_HSPC_H3K27Ac_peak_13567_lociStitched	chr11	122224319	122224518	1	200	116.1364	20604	0
1_HSPC_H3K27Ac_peak_69192_lociStitched	chrUn_gl000214	136619	136830	1	212	116.1344	20605	0
1_HSPC_H3K27Ac_peak_59600_lociStitched	chr7	738971	739205	1	235	116.1342	20606	0
1_HSPC_H3K27Ac_peak_21454_lociStitched	chr15	28681399	28681621	1	223	116.1282	20607	0
1_HSPC_H3K27Ac_peak_67548_lociStitched	chr9	98682143	98682388	1	246	116.1055	20608	0
1_HSPC_H3K27Ac_peak_2100_lociStitched	chr1	46189068	46189284	1	217	116.1	20609	0
1_HSPC_H3K27Ac_peak_6132_lociStitched	chr1	212138784	212139061	1	278	116.0907	20610	0
1_HSPC_H3K27Ac_peak_3028_lociStitched	chr1	91449459	91449707	1	249	116.0888	20611	0
1_HSPC_H3K27Ac_peak_39486_lociStitched	chr2	205121871	205122128	1	258	116.0869	20612	0
1_HSPC_H3K27Ac_peak_53709_lociStitched	chr5	96070854	96071119	1	266	116.07	20613	0
1_HSPC_H3K27Ac_peak_3087_lociStitched	chr1	93685115	93685381	1	267	116.0558	20614	0
1_HSPC_H3K27Ac_peak_51070_lociStitched	chr4	103804403	103804613	1	211	116.025	20615	0
1_HSPC_H3K27Ac_peak_53217_lociStitched	chr5	70646009	70646266	1	258	116.0098	20616	0
1_HSPC_H3K27Ac_peak_45669_lociStitched	chr3	36470092	36470332	1	241	115.944	20617	0
1_HSPC_H3K27Ac_peak_11342_lociStitched	chr11	44126198	44126423	1	226	115.9425	20618	0
1_HSPC_H3K27Ac_peak_39211_lociStitched	chr2	194414854	194415106	1	253	115.8948	20619	0
1_HSPC_H3K27Ac_peak_1938_lociStitched	chr1	43817881	43818080	1	200	115.8578	20620	0
1_HSPC_H3K27Ac_peak_42196_lociStitched	chr20	61508335	61508592	1	258	115.8299	20621	0
1_HSPC_H3K27Ac_peak_18883_lociStitched	chr13	100200963	100201259	1	297	115.8248	20622	0
1_HSPC_H3K27Ac_peak_18414_lociStitched	chr13	52368377	52368577	1	201	115.82	20623	0
1_HSPC_H3K27Ac_peak_55715_lociStitched	chr6	5152864	5153086	1	223	115.7952	20624	0
1_HSPC_H3K27Ac_peak_66340_lociStitched	chr9	21919542	21919761	1	220	115.7853	20625	0
1_HSPC_H3K27Ac_peak_38401_lociStitched	chr2	152382436	152382690	1	255	115.7224	20626	0
1_HSPC_H3K27Ac_peak_40946_lociStitched	chr20	19599882	19600165	1	284	115.7187	20627	0
1_HSPC_H3K27Ac_peak_46790_lociStitched	chr3	72107739	72107984	1	246	115.7135	20628	0
1_HSPC_H3K27Ac_peak_2077_lociStitched	chr1	45826709	45826939	1	231	115.713	20629	0
1_HSPC_H3K27Ac_peak_63780_lociStitched	chr8	30251705	30251918	1	214	115.7016	20630	0
1_HSPC_H3K27Ac_peak_14789_lociStitched	chr12	26653165	26653461	1	297	115.6768	20631	0
1_HSPC_H3K27Ac_peak_43695_lociStitched	chr22	25507146	25507389	1	244	115.668	20632	0
1_HSPC_H3K27Ac_peak_70860_lociStitched	chrX	133994220	133994465	1	246	115.64	20633	0
1_HSPC_H3K27Ac_peak_38230_lociStitched	chr2	139231629	139231828	1	200	115.6389	20634	0
1_HSPC_H3K27Ac_peak_28140_lociStitched	chr17	37642303	37642562	1	260	115.5917	20635	0
1_HSPC_H3K27Ac_peak_25227_lociStitched	chr16	31168445	31168678	1	234	115.5913	20636	0
1_HSPC_H3K27Ac_peak_32644_lociStitched	chr19	14046658	14046865	1	208	115.5888	20637	0
1_HSPC_H3K27Ac_peak_35065_lociStitched	chr2	10594168	10594379	1	212	115.5647	20638	0
1_HSPC_H3K27Ac_peak_1965_lociStitched	chr1	44276785	44276984	1	200	115.5195	20639	0
1_HSPC_H3K27Ac_peak_38389_lociStitched	chr2	151768378	151768618	1	241	115.512	20640	0
1_HSPC_H3K27Ac_peak_70361_lociStitched	chrX	73563489	73563758	1	270	115.5086	20641	0
1_HSPC_H3K27Ac_peak_65748_lociStitched	chr8	141506500	141506730	1	231	115.506	20642	0
1_HSPC_H3K27Ac_peak_65832_lociStitched	chr8	143648783	143649034	1	252	115.4349	20643	0
1_HSPC_H3K27Ac_peak_19085_lociStitched	chr13	114808597	114808817	1	221	115.434	20644	0
1_HSPC_H3K27Ac_peak_1329_lociStitched	chr1	28821118	28821376	1	259	115.4034	20645	0
1_HSPC_H3K27Ac_peak_8997_lociStitched	chr10	77408563	77408767	1	205	115.4028	20646	0
1_HSPC_H3K27Ac_peak_28133_lociStitched	chr17	37541363	37541575	1	213	115.3916	20647	0
1_HSPC_H3K27Ac_peak_66568_lociStitched	chr9	36325129	36325384	1	256	115.3875	20648	0
1_HSPC_H3K27Ac_peak_52466_lociStitched	chr5	31854991	31855205	1	215	115.3674	20649	0
1_HSPC_H3K27Ac_peak_51378_lociStitched	chr4	129606747	129606982	1	236	115.3615	20650	0
1_HSPC_H3K27Ac_peak_30535_lociStitched	chr18	10629859	10630058	1	200	115.3603	20651	0
1_HSPC_H3K27Ac_peak_50867_lociStitched	chr4	88833515	88833771	1	257	115.328	20652	0
1_HSPC_H3K27Ac_peak_40923_lociStitched	chr20	18595611	18595825	1	215	115.3246	20653	0
1_HSPC_H3K27Ac_peak_47912_lociStitched	chr3	139074885	139075119	1	235	115.3152	20654	0
1_HSPC_H3K27Ac_peak_30829_lociStitched	chr18	23584995	23585230	1	236	115.3145	20655	0
1_HSPC_H3K27Ac_peak_65037_lociStitched	chr8	104403966	104404263	1	298	115.2954	20656	0
1_HSPC_H3K27Ac_peak_34832_lociStitched	chr2	1158768	1159017	1	250	115.287	20657	0
1_HSPC_H3K27Ac_peak_63975_lociStitched	chr8	42137444	42137676	1	233	115.2808	20658	0
1_HSPC_H3K27Ac_peak_65335_lociStitched	chr8	124263338	124263652	1	315	115.238	20659	0
1_HSPC_H3K27Ac_peak_52959_lociStitched	chr5	59942434	59942640	1	207	115.2364	20660	0
1_HSPC_H3K27Ac_peak_45982_lociStitched	chr3	45549430	45549689	1	260	115.1773	20661	0
1_HSPC_H3K27Ac_peak_57048_lociStitched	chr6	34459059	34459274	1	216	115.1755	20662	0
1_HSPC_H3K27Ac_peak_38101_lociStitched	chr2	129549839	129550084	1	246	115.1745	20663	0
1_HSPC_H3K27Ac_peak_46622_lociStitched	chr3	60371809	60372088	1	280	115.1712	20664	0
1_HSPC_H3K27Ac_peak_65906_lociStitched	chr8	144822558	144822787	1	230	115.1641	20665	0
1_HSPC_H3K27Ac_peak_58789_lociStitched	chr6	137709865	137710167	1	303	115.1224	20666	0
1_HSPC_H3K27Ac_peak_40639_lociStitched	chr20	4614839	4615087	1	249	115.0224	20667	0
1_HSPC_H3K27Ac_peak_64405_lociStitched	chr8	67365217	67365506	1	290	115.022	20668	0
1_HSPC_H3K27Ac_peak_35764_lociStitched	chr2	39296083	39296296	1	214	115.02	20669	0
1_HSPC_H3K27Ac_peak_41020_lociStitched	chr20	22990717	22990952	1	236	115.009	20670	0
1_HSPC_H3K27Ac_peak_12968_lociStitched	chr11	94474250	94474505	1	256	115.005	20671	0
1_HSPC_H3K27Ac_peak_38849_lociStitched	chr2	173999236	173999439	1	204	114.9792	20672	0
1_HSPC_H3K27Ac_peak_51143_lociStitched	chr4	109423660	109423948	1	289	114.9696	20673	0
1_HSPC_H3K27Ac_peak_57905_lociStitched	chr6	83828538	83828753	1	216	114.939	20674	0
1_HSPC_H3K27Ac_peak_21625_lociStitched	chr15	34905681	34905951	1	271	114.939	20675	0
1_HSPC_H3K27Ac_peak_13808_lociStitched	chr11	129565747	129566036	1	290	114.9353	20676	0
1_HSPC_H3K27Ac_peak_37996_lociStitched	chr2	127101853	127102073	1	221	114.928	20677	0
1_HSPC_H3K27Ac_peak_52177_lociStitched	chr5	544549	544824	1	276	114.9225	20678	0
1_HSPC_H3K27Ac_peak_68414_lociStitched	chr9	129467770	129468014	1	245	114.8996	20679	0
1_HSPC_H3K27Ac_peak_22108_lociStitched	chr15	52154033	52154247	1	215	114.8966	20680	0
1_HSPC_H3K27Ac_peak_2380_lociStitched	chr1	58963373	58963607	1	235	114.894	20681	0
1_HSPC_H3K27Ac_peak_42638_lociStitched	chr21	35215231	35215499	1	269	114.8916	20682	0
1_HSPC_H3K27Ac_peak_37844_lociStitched	chr2	114173801	114174007	1	207	114.8862	20683	0
1_HSPC_H3K27Ac_peak_47096_lociStitched	chr3	108065279	108065514	1	236	114.868	20684	0
1_HSPC_H3K27Ac_peak_70897_lociStitched	chrX	135627946	135628205	1	260	114.8665	20685	0
1_HSPC_H3K27Ac_peak_52564_lociStitched	chr5	36357499	36357743	1	245	114.8508	20686	0
1_HSPC_H3K27Ac_peak_10219_lociStitched	chr10	129554061	129554303	1	243	114.829	20687	0
1_HSPC_H3K27Ac_peak_57075_lociStitched	chr6	34923035	34923237	1	203	114.8168	20688	0
1_HSPC_H3K27Ac_peak_50277_lociStitched	chr4	54583367	54583619	1	253	114.786	20689	0
1_HSPC_H3K27Ac_peak_20964_lociStitched	chr14	96874603	96874802	1	200	114.7832	20690	0
1_HSPC_H3K27Ac_peak_39589_lociStitched	chr2	209068730	209068955	1	226	114.75	20691	0
1_HSPC_H3K27Ac_peak_54168_lociStitched	chr5	131018834	131019033	1	200	114.7434	20692	0
1_HSPC_H3K27Ac_peak_22717_lociStitched	chr15	70235026	70235293	1	268	114.7032	20693	0
1_HSPC_H3K27Ac_peak_15397_lociStitched	chr12	52456758	52456990	1	233	114.7008	20694	0
1_HSPC_H3K27Ac_peak_52842_lociStitched	chr5	55152995	55153269	1	275	114.6964	20695	0
1_HSPC_H3K27Ac_peak_63148_lociStitched	chr7	158804226	158804452	1	227	114.695	20696	0
1_HSPC_H3K27Ac_peak_1350_lociStitched	chr1	29031196	29031395	1	200	114.6638	20697	0
1_HSPC_H3K27Ac_peak_22617_lociStitched	chr15	67824212	67824452	1	241	114.552	20698	0
1_HSPC_H3K27Ac_peak_37563_lociStitched	chr2	106489328	106489527	1	200	114.5444	20699	0
1_HSPC_H3K27Ac_peak_20837_lociStitched	chr14	92377822	92378099	1	278	114.5118	20700	0
1_HSPC_H3K27Ac_peak_39275_lociStitched	chr2	197196050	197196267	1	218	114.5109	20701	0
1_HSPC_H3K27Ac_peak_11381_lociStitched	chr11	45231440	45231680	1	241	114.504	20702	0
1_HSPC_H3K27Ac_peak_10874_lociStitched	chr11	11171547	11171768	1	222	114.5001	20703	0
1_HSPC_H3K27Ac_peak_2786_lociStitched	chr1	78021486	78021727	1	242	114.4991	20704	0
1_HSPC_H3K27Ac_peak_54531_lociStitched	chr5	141293973	141294224	1	252	114.4811	20705	0
1_HSPC_H3K27Ac_peak_30520_lociStitched	chr18	10234451	10234678	1	228	114.4761	20706	0
1_HSPC_H3K27Ac_peak_15013_lociStitched	chr12	41599109	41599412	1	304	114.4734	20707	0
1_HSPC_H3K27Ac_peak_30328_lociStitched	chr18	3279584	3279798	1	215	114.4686	20708	0
1_HSPC_H3K27Ac_peak_28688_lociStitched	chr17	46915323	46915580	1	258	114.4678	20709	0
1_HSPC_H3K27Ac_peak_57618_lociStitched	chr6	52138535	52138806	1	272	114.4433	20710	0
1_HSPC_H3K27Ac_peak_6549_lociStitched	chr1	229546508	229546806	1	299	114.432	20711	0
1_HSPC_H3K27Ac_peak_58907_lociStitched	chr6	140225360	140225580	1	221	114.422	20712	0
1_HSPC_H3K27Ac_peak_20112_lociStitched	chr14	66170015	66170285	1	271	114.399	20713	0
1_HSPC_H3K27Ac_peak_51052_lociStitched	chr4	103609444	103609660	1	217	114.3936	20714	0
1_HSPC_H3K27Ac_peak_65530_lociStitched	chr8	129595557	129595797	1	241	114.384	20715	0
1_HSPC_H3K27Ac_peak_67925_lociStitched	chr9	114774452	114774705	1	254	114.3813	20716	0
1_HSPC_H3K27Ac_peak_47369_lociStitched	chr3	122392497	122392770	1	274	114.3597	20717	0
1_HSPC_H3K27Ac_peak_41292_lociStitched	chr20	32650785	32651028	1	244	114.3558	20718	0
1_HSPC_H3K27Ac_peak_38788_lociStitched	chr2	172218659	172218925	1	267	114.3534	20719	0
1_HSPC_H3K27Ac_peak_28478_lociStitched	chr17	42760548	42760781	1	234	114.3098	20720	0
1_HSPC_H3K27Ac_peak_41945_lociStitched	chr20	50621873	50622144	1	272	114.3078	20721	0
1_HSPC_H3K27Ac_peak_3925_lociStitched	chr1	147235035	147235285	1	251	114.275	20722	0
1_HSPC_H3K27Ac_peak_45528_lociStitched	chr3	30221558	30221784	1	227	114.2656	20723	0
1_HSPC_H3K27Ac_peak_18551_lociStitched	chr13	74008590	74008840	1	251	114.225	20724	0
1_HSPC_H3K27Ac_peak_6087_lociStitched	chr1	210679251	210679541	1	291	114.202	20725	0
1_HSPC_H3K27Ac_peak_16662_lociStitched	chr12	109608608	109608824	1	217	114.1992	20726	0
1_HSPC_H3K27Ac_peak_37050_lociStitched	chr2	87200564	87200827	1	264	114.1683	20727	0
1_HSPC_H3K27Ac_peak_64148_lociStitched	chr8	55093943	55094187	1	245	114.1676	20728	0
1_HSPC_H3K27Ac_peak_19112_lociStitched	chr14	19039130	19039334	1	205	114.1584	20729	0
1_HSPC_H3K27Ac_peak_66900_lociStitched	chr9	71745746	71745966	1	221	114.158	20730	0
1_HSPC_H3K27Ac_peak_34319_lociStitched	chr19	51215795	51216047	1	253	114.156	20731	0
1_HSPC_H3K27Ac_peak_43513_lociStitched	chr22	22139642	22139863	1	222	114.1244	20732	0
1_HSPC_H3K27Ac_peak_37885_lociStitched	chr2	118738913	118739128	1	216	114.122	20733	0
1_HSPC_H3K27Ac_peak_9615_lociStitched	chr10	101604258	101604529	1	272	114.1181	20734	0
1_HSPC_H3K27Ac_peak_54740_lociStitched	chr5	149163519	149163750	1	232	114.0909	20735	0
1_HSPC_H3K27Ac_peak_62457_lociStitched	chr7	132649660	132649885	1	226	114.0525	20736	0
1_HSPC_H3K27Ac_peak_57076_lociStitched	chr6	34949899	34950171	1	273	114.0496	20737	0
1_HSPC_H3K27Ac_peak_5484_lociStitched	chr1	188366441	188366668	1	228	114.0448	20738	0
1_HSPC_H3K27Ac_peak_38243_lociStitched	chr2	140643767	140643980	1	214	114.0402	20739	0
1_HSPC_H3K27Ac_peak_44298_lociStitched	chr22	39527439	39527650	1	212	114.0033	20740	0
1_HSPC_H3K27Ac_peak_51050_lociStitched	chr4	103515546	103515827	1	282	113.9736	20741	0
1_HSPC_H3K27Ac_peak_25867_lociStitched	chr16	69623844	69624056	1	213	113.9712	20742	0
1_HSPC_H3K27Ac_peak_61108_lociStitched	chr7	69093562	69093805	1	244	113.967	20743	0
1_HSPC_H3K27Ac_peak_54743_lociStitched	chr5	149205172	149205397	1	226	113.9625	20744	0
1_HSPC_H3K27Ac_peak_49057_lociStitched	chr3	188994463	188994700	1	238	113.9259	20745	0
1_HSPC_H3K27Ac_peak_35934_lociStitched	chr2	44348137	44348358	1	222	113.9255	20746	0
1_HSPC_H3K27Ac_peak_2026_lociStitched	chr1	45057366	45057565	1	200	113.8877	20747	0
1_HSPC_H3K27Ac_peak_52038_lociStitched	chr4	184933145	184933362	1	218	113.8816	20748	0
1_HSPC_H3K27Ac_peak_13473_lociStitched	chr11	119014218	119014463	1	246	113.876	20749	0
1_HSPC_H3K27Ac_peak_41293_lociStitched	chr20	32670254	32670453	1	200	113.8479	20750	0
1_HSPC_H3K27Ac_peak_47455_lociStitched	chr3	125485354	125485580	1	227	113.8136	20751	0
1_HSPC_H3K27Ac_peak_47720_lociStitched	chr3	130624476	130624692	1	217	113.8104	20752	0
1_HSPC_H3K27Ac_peak_38449_lociStitched	chr2	157302744	157302954	1	211	113.799	20753	0
1_HSPC_H3K27Ac_peak_17428_lociStitched	chr12	132524704	132524954	1	251	113.775	20754	0
1_HSPC_H3K27Ac_peak_25209_lociStitched	chr16	31059815	31060044	1	230	113.7672	20755	0
1_HSPC_H3K27Ac_peak_36317_lociStitched	chr2	61225602	61225878	1	277	113.7672	20756	0
1_HSPC_H3K27Ac_peak_55861_lociStitched	chr6	7731314	7731522	1	209	113.7344	20757	0
1_HSPC_H3K27Ac_peak_45327_lociStitched	chr3	17622522	17622745	1	224	113.73	20758	0
1_HSPC_H3K27Ac_peak_66028_lociStitched	chr9	350110	350321	1	212	113.729	20759	0
1_HSPC_H3K27Ac_peak_30969_lociStitched	chr18	36062192	36062419	1	228	113.727	20760	0
1_HSPC_H3K27Ac_peak_37329_lociStitched	chr2	99176381	99176609	1	229	113.7036	20761	0
1_HSPC_H3K27Ac_peak_14054_lociStitched	chr12	3206365	3206653	1	289	113.7024	20762	0
1_HSPC_H3K27Ac_peak_66386_lociStitched	chr9	32201442	32201688	1	247	113.7012	20763	0
1_HSPC_H3K27Ac_peak_45231_lociStitched	chr3	14940357	14940627	1	271	113.697	20764	0
1_HSPC_H3K27Ac_peak_1996_lociStitched	chr1	44704183	44704384	1	202	113.6856	20765	0
1_HSPC_H3K27Ac_peak_57887_lociStitched	chr6	82554964	82555219	1	256	113.6535	20766	0
1_HSPC_H3K27Ac_peak_63835_lociStitched	chr8	37637725	37637924	1	200	113.6489	20767	0
1_HSPC_H3K27Ac_peak_52645_lociStitched	chr5	40025498	40025781	1	284	113.6245	20768	0
1_HSPC_H3K27Ac_peak_16221_lociStitched	chr12	92428744	92428943	1	200	113.6091	20769	0
1_HSPC_H3K27Ac_peak_70196_lociStitched	chrX	62986041	62986296	1	256	113.577	20770	0
1_HSPC_H3K27Ac_peak_51375_lociStitched	chr4	129393237	129393451	1	215	113.5698	20771	0
1_HSPC_H3K27Ac_peak_61687_lociStitched	chr7	95557261	95557503	1	243	113.5464	20772	0
1_HSPC_H3K27Ac_peak_18736_lociStitched	chr13	91964272	91964555	1	284	113.5396	20773	0
1_HSPC_H3K27Ac_peak_68320_lociStitched	chr9	127564860	127565059	1	200	113.5295	20774	0
1_HSPC_H3K27Ac_peak_12386_lociStitched	chr11	68978269	68978536	1	268	113.5284	20775	0
1_HSPC_H3K27Ac_peak_19076_lociStitched	chr13	114477867	114478076	1	210	113.5079	20776	0
1_HSPC_H3K27Ac_peak_37644_lociStitched	chr2	109965969	109966237	1	269	113.498	20777	0
1_HSPC_H3K27Ac_peak_14511_lociStitched	chr12	12369913	12370158	1	246	113.4595	20778	0
1_HSPC_H3K27Ac_peak_69588_lociStitched	chrX	19809176	19809431	1	256	113.4495	20779	0
1_HSPC_H3K27Ac_peak_63828_lociStitched	chr8	37449087	37449346	1	260	113.4161	20780	0
1_HSPC_H3K27Ac_peak_68081_lociStitched	chr9	120458815	120459075	1	261	113.412	20781	0
1_HSPC_H3K27Ac_peak_63976_lociStitched	chr8	42150378	42150613	1	236	113.411	20782	0
1_HSPC_H3K27Ac_peak_33249_lociStitched	chr19	33143884	33144086	1	203	113.3826	20783	0
1_HSPC_H3K27Ac_peak_46945_lociStitched	chr3	98529070	98529302	1	233	113.3784	20784	0
1_HSPC_H3K27Ac_peak_5877_lociStitched	chr1	205253619	205253852	1	234	113.3545	20785	0
1_HSPC_H3K27Ac_peak_42478_lociStitched	chr21	27419638	27419860	1	223	113.3532	20786	0
1_HSPC_H3K27Ac_peak_50205_lociStitched	chr4	48634901	48635122	1	222	113.3509	20787	0
1_HSPC_H3K27Ac_peak_8492_lociStitched	chr10	61577492	61577691	1	200	113.3504	20788	0
1_HSPC_H3K27Ac_peak_15096_lociStitched	chr12	46518763	46519040	1	278	113.3484	20789	0
1_HSPC_H3K27Ac_peak_18037_lociStitched	chr13	43545226	43545496	1	271	113.346	20790	0
1_HSPC_H3K27Ac_peak_57951_lociStitched	chr6	88542127	88542328	1	202	113.3439	20791	0
1_HSPC_H3K27Ac_peak_31290_lociStitched	chr18	58505762	58506003	1	242	113.3423	20792	0
1_HSPC_H3K27Ac_peak_38136_lociStitched	chr2	133025643	133025846	1	204	113.274	20793	0
1_HSPC_H3K27Ac_peak_51655_lociStitched	chr4	151210637	151210899	1	263	113.2626	20794	0
1_HSPC_H3K27Ac_peak_66071_lociStitched	chr9	2727881	2728164	1	284	113.2283	20795	0
1_HSPC_H3K27Ac_peak_70462_lociStitched	chrX	95777194	95777421	1	228	113.2276	20796	0
1_HSPC_H3K27Ac_peak_50084_lociStitched	chr4	40489030	40489252	1	223	113.22	20797	0
1_HSPC_H3K27Ac_peak_50350_lociStitched	chr4	57162813	57163028	1	216	113.219	20798	0
1_HSPC_H3K27Ac_peak_45907_lociStitched	chr3	43411380	43411629	1	250	113.1954	20799	0
1_HSPC_H3K27Ac_peak_56487_lociStitched	chr6	25971155	25971368	1	214	113.1882	20800	0
