#HSPC_H3K27Ac_peaks Enhancers
#Created from /broad/sankaranlab/xliao/MPN/HSPC_H3K27Ac/Jianxu/rose_o/HSPC_H3K27Ac_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by HSPC_H3K27Ac.no_duplicates.bam
#Using cutoff of 9730.1403 for Super-Enhancers
#Created on Sep 29 2019 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HSPC_H3K27Ac.no_duplicates.bam	enhancerRank	isSuper
7_HSPC_H3K27Ac_peak_38023_lociStitched	chr2	127838591	127852176	7	3786	13045.6755	761	1
8_HSPC_H3K27Ac_peak_55524_lociStitched	chr5	180590398	180619684	8	3768	12997.1268	762	1
7_HSPC_H3K27Ac_peak_30654_lociStitched	chr18	13452042	13472372	7	2855	12992.903	763	1
3_HSPC_H3K27Ac_peak_25189_lociStitched	chr16	30913159	30916343	3	2454	12988.8096	764	1
6_HSPC_H3K27Ac_peak_44660_lociStitched	chr22	46408839	46432674	6	3122	12985.308	765	1
5_HSPC_H3K27Ac_peak_43636_lociStitched	chr22	24585862	24604650	5	3008	12961.8412	766	1
5_HSPC_H3K27Ac_peak_38503_lociStitched	chr2	159980366	160010117	5	3151	12950.6103	767	1
6_HSPC_H3K27Ac_peak_59825_lociStitched	chr7	5516923	5532105	6	3435	12939.6186	768	1
2_HSPC_H3K27Ac_peak_5698_lociStitched	chr1	200976413	200990071	2	1369	12938.2234	769	1
4_HSPC_H3K27Ac_peak_21562_lociStitched	chr15	32745630	32762649	4	1681	12934.44	770	1
8_HSPC_H3K27Ac_peak_328_lociStitched	chr1	8487195	8538878	8	2804	12931.0866	771	1
7_HSPC_H3K27Ac_peak_59611_lociStitched	chr7	941553	968831	7	2861	12929.772	772	1
3_HSPC_H3K27Ac_peak_46257_lociStitched	chr3	49843126	49845670	3	1883	12919.1952	773	1
5_HSPC_H3K27Ac_peak_888_lociStitched	chr1	22075674	22096346	5	2161	12901.3952	774	1
5_HSPC_H3K27Ac_peak_31475_lociStitched	chr18	74178264	74189749	5	3292	12889.6155	775	1
7_HSPC_H3K27Ac_peak_52499_lociStitched	chr5	32713399	32735465	7	2912	12877.7176	776	1
9_HSPC_H3K27Ac_peak_6930_lociStitched	chr1	243427287	243433157	9	2773	12865.866	777	1
6_HSPC_H3K27Ac_peak_5284_lociStitched	chr1	182112895	182119426	6	2726	12846.477	778	1
6_HSPC_H3K27Ac_peak_5892_lociStitched	chr1	205661422	205684921	6	2118	12842.2035	779	1
5_HSPC_H3K27Ac_peak_20006_lociStitched	chr14	62018923	62036581	5	4223	12821.4738	780	1
7_HSPC_H3K27Ac_peak_49538_lociStitched	chr4	3365307	3391154	7	3440	12817.5273	781	1
6_HSPC_H3K27Ac_peak_61648_lociStitched	chr7	92408805	92439733	6	1768	12816.5632	782	1
5_HSPC_H3K27Ac_peak_35710_lociStitched	chr2	38037429	38057136	5	1677	12793.7844	783	1
4_HSPC_H3K27Ac_peak_41240_lociStitched	chr20	31340771	31365419	4	3029	12792.312	784	1
6_HSPC_H3K27Ac_peak_62636_lociStitched	chr7	139542149	139573127	6	2613	12769.1316	785	1
4_HSPC_H3K27Ac_peak_12393_lociStitched	chr11	69215517	69231008	4	3071	12756.8385	786	1
9_HSPC_H3K27Ac_peak_53067_lociStitched	chr5	66477029	66512177	9	3933	12755.2092	787	1
4_HSPC_H3K27Ac_peak_17417_lociStitched	chr12	132336110	132357292	4	3210	12745.2094	788	1
3_HSPC_H3K27Ac_peak_4605_lociStitched	chr1	159879749	159892718	3	2010	12743.3394	789	1
9_HSPC_H3K27Ac_peak_15115_lociStitched	chr12	46839677	46868501	9	3699	12740.208	790	1
2_HSPC_H3K27Ac_peak_66745_lociStitched	chr9	66455750	66458514	2	2532	12709.4248	791	1
4_HSPC_H3K27Ac_peak_41618_lociStitched	chr20	43270735	43275771	4	1656	12707.8424	792	1
5_HSPC_H3K27Ac_peak_12561_lociStitched	chr11	73095498	73099271	5	2308	12706.7094	793	1
7_HSPC_H3K27Ac_peak_8566_lociStitched	chr10	64977316	65014935	7	2420	12703.9363	794	1
4_HSPC_H3K27Ac_peak_31584_lociStitched	chr18	77550555	77566288	4	2580	12699.6776	795	1
4_HSPC_H3K27Ac_peak_32650_lociStitched	chr19	14089591	14098953	4	2909	12685.51	796	1
5_HSPC_H3K27Ac_peak_51717_lociStitched	chr4	154572214	154583414	5	2536	12669.44	797	1
5_HSPC_H3K27Ac_peak_3395_lociStitched	chr1	110333123	110345609	5	1686	12667.047	798	1
5_HSPC_H3K27Ac_peak_7398_lociStitched	chr10	6962145	6971448	5	2742	12666.9648	799	1
5_HSPC_H3K27Ac_peak_30906_lociStitched	chr18	32609690	32631446	5	3018	12661.992	800	1
7_HSPC_H3K27Ac_peak_23331_lociStitched	chr15	86232635	86251157	7	3429	12644.9694	801	1
6_HSPC_H3K27Ac_peak_30431_lociStitched	chr18	9069604	9095976	6	3306	12632.188	802	1
7_HSPC_H3K27Ac_peak_38568_lociStitched	chr2	161228237	161247845	7	2368	12629.5128	803	1
4_HSPC_H3K27Ac_peak_9097_lociStitched	chr10	81076691	81083110	4	2318	12621.6797	804	1
3_HSPC_H3K27Ac_peak_61920_lociStitched	chr7	102134571	102154059	3	2369	12618.48	805	1
8_HSPC_H3K27Ac_peak_22839_lociStitched	chr15	74243898	74276061	8	3241	12572.5167	806	1
3_HSPC_H3K27Ac_peak_69212_lociStitched	chrUn_gl000220	6893	17580	3	2123	12551.8815	807	1
6_HSPC_H3K27Ac_peak_12647_lociStitched	chr11	75079090	75099765	6	2718	12522.8475	808	1
5_HSPC_H3K27Ac_peak_30810_lociStitched	chr18	22805002	22824815	5	2210	12502.003	809	1
5_HSPC_H3K27Ac_peak_16621_lociStitched	chr12	109003166	109023245	5	2614	12493.1538	810	1
7_HSPC_H3K27Ac_peak_65274_lociStitched	chr8	121736969	121761689	7	2464	12491.016	811	1
4_HSPC_H3K27Ac_peak_19783_lociStitched	chr14	52777897	52792626	4	3003	12487.2462	812	1
4_HSPC_H3K27Ac_peak_21062_lociStitched	chr14	101165239	101184337	4	3069	12480.543	813	1
6_HSPC_H3K27Ac_peak_14798_lociStitched	chr12	26995950	27023872	6	1756	12478.3418	814	1
4_HSPC_H3K27Ac_peak_21501_lociStitched	chr15	30829363	30846445	4	2121	12468.1518	815	1
7_HSPC_H3K27Ac_peak_9499_lociStitched	chr10	98447495	98469734	7	2886	12451.6161	816	1
7_HSPC_H3K27Ac_peak_54796_lociStitched	chr5	149856276	149868877	7	3325	12448.5279	817	1
6_HSPC_H3K27Ac_peak_61380_lociStitched	chr7	75946828	75976327	6	2208	12436.7784	818	1
4_HSPC_H3K27Ac_peak_32585_lociStitched	chr19	13206297	13210801	4	1041	12433.292	819	1
5_HSPC_H3K27Ac_peak_31494_lociStitched	chr18	74265497	74285659	5	2254	12425.8406	820	1
7_HSPC_H3K27Ac_peak_45904_lociStitched	chr3	43330197	43352697	7	2918	12424.5	821	1
5_HSPC_H3K27Ac_peak_42872_lociStitched	chr21	40284874	40310228	5	2752	12400.6414	822	1
5_HSPC_H3K27Ac_peak_132_lociStitched	chr1	2121107	2145022	5	4107	12383.187	823	1
4_HSPC_H3K27Ac_peak_54261_lociStitched	chr5	133829216	133847166	4	1863	12371.14	824	1
6_HSPC_H3K27Ac_peak_43634_lociStitched	chr22	24540878	24553642	6	3227	12360.6576	825	1
7_HSPC_H3K27Ac_peak_55747_lociStitched	chr6	6385895	6415903	7	3649	12357.2944	826	1
5_HSPC_H3K27Ac_peak_66781_lociStitched	chr9	67297899	67321044	5	2664	12345.543	827	1
7_HSPC_H3K27Ac_peak_44537_lociStitched	chr22	43390118	43401547	7	2506	12334.1768	828	1
6_HSPC_H3K27Ac_peak_3288_lociStitched	chr1	108419081	108443355	6	2250	12326.3372	829	1
7_HSPC_H3K27Ac_peak_32715_lociStitched	chr19	14874484	14896166	7	3607	12326.217	830	1
5_HSPC_H3K27Ac_peak_47688_lociStitched	chr3	129666683	129674151	5	2317	12296.062	831	1
6_HSPC_H3K27Ac_peak_53955_lociStitched	chr5	118608942	118626061	6	1808	12255.4921	832	1
5_HSPC_H3K27Ac_peak_66308_lociStitched	chr9	21047041	21083066	5	4161	12248.5	833	1
7_HSPC_H3K27Ac_peak_42171_lociStitched	chr20	61302926	61324809	7	2574	12245.7268	834	1
6_HSPC_H3K27Ac_peak_25914_lociStitched	chr16	70730425	70749139	6	2325	12231.4704	835	1
5_HSPC_H3K27Ac_peak_19569_lociStitched	chr14	35803100	35822460	5	3132	12221.968	836	1
5_HSPC_H3K27Ac_peak_59739_lociStitched	chr7	2562221	2571049	5	3118	12211.7724	837	1
3_HSPC_H3K27Ac_peak_16908_lociStitched	chr12	117072513	117081231	3	2729	12205.2	838	1
2_HSPC_H3K27Ac_peak_11950_lociStitched	chr11	64035855	64038855	2	2686	12201.9	839	1
5_HSPC_H3K27Ac_peak_20464_lociStitched	chr14	75911722	75926547	5	2297	12189.115	840	1
8_HSPC_H3K27Ac_peak_48991_lociStitched	chr3	186723893	186769566	8	3525	12171.8545	841	1
6_HSPC_H3K27Ac_peak_21487_lociStitched	chr15	30704188	30721273	6	3404	12152.5605	842	1
4_HSPC_H3K27Ac_peak_36495_lociStitched	chr2	65171157	65174726	4	2218	12112.8291	843	1
6_HSPC_H3K27Ac_peak_10589_lociStitched	chr11	3133199	3160040	6	2662	12107.9751	844	1
7_HSPC_H3K27Ac_peak_42647_lociStitched	chr21	35303905	35321761	7	3102	12097.44	845	1
7_HSPC_H3K27Ac_peak_41431_lociStitched	chr20	35463752	35485537	7	3255	12097.2105	846	1
7_HSPC_H3K27Ac_peak_12403_lociStitched	chr11	69249904	69265236	7	2838	12093.8816	847	1
9_HSPC_H3K27Ac_peak_62345_lociStitched	chr7	128750594	128809576	9	4558	12085.4118	848	1
5_HSPC_H3K27Ac_peak_33144_lociStitched	chr19	21769069	21794743	5	3075	12084.7518	849	1
6_HSPC_H3K27Ac_peak_1234_lociStitched	chr1	27840192	27853642	6	2644	12053.89	850	1
5_HSPC_H3K27Ac_peak_42600_lociStitched	chr21	34610357	34619987	5	1676	12038.463	851	1
4_HSPC_H3K27Ac_peak_43939_lociStitched	chr22	31613704	31626593	4	1924	12033.1704	852	1
5_HSPC_H3K27Ac_peak_3529_lociStitched	chr1	114646616	114670042	5	2433	12022.2232	853	1
7_HSPC_H3K27Ac_peak_42590_lociStitched	chr21	34430851	34482353	7	3429	12015.4166	854	1
6_HSPC_H3K27Ac_peak_67476_lociStitched	chr9	95876087	95890103	6	3159	11992.0896	855	1
5_HSPC_H3K27Ac_peak_63203_lociStitched	chr8	1949104	1955479	5	2406	11990.1	856	1
5_HSPC_H3K27Ac_peak_53102_lociStitched	chr5	67536353	67548088	5	2089	11984.9555	857	1
6_HSPC_H3K27Ac_peak_5015_lociStitched	chr1	169661544	169669809	6	1714	11965.2405	858	1
4_HSPC_H3K27Ac_peak_23132_lociStitched	chr15	80260431	80274554	4	3124	11959.3564	859	1
4_HSPC_H3K27Ac_peak_15510_lociStitched	chr12	54697552	54701939	4	1068	11958.962	860	1
5_HSPC_H3K27Ac_peak_32395_lociStitched	chr19	10920211	10931915	5	2255	11955.636	861	1
3_HSPC_H3K27Ac_peak_10617_lociStitched	chr11	3855239	3858911	3	1423	11950.8912	862	1
4_HSPC_H3K27Ac_peak_55896_lociStitched	chr6	10518792	10534299	4	2768	11949.6942	863	1
6_HSPC_H3K27Ac_peak_45288_lociStitched	chr3	16328521	16354225	6	2758	11911.2336	864	1
5_HSPC_H3K27Ac_peak_16727_lociStitched	chr12	111004909	111029589	5	2409	11908.1	865	1
5_HSPC_H3K27Ac_peak_61928_lociStitched	chr7	102233858	102253429	5	2576	11893.2967	866	1
4_HSPC_H3K27Ac_peak_507_lociStitched	chr1	11778979	11792218	4	2934	11882.0025	867	1
7_HSPC_H3K27Ac_peak_48957_lociStitched	chr3	186220386	186246926	7	2957	11863.38	868	1
6_HSPC_H3K27Ac_peak_67259_lociStitched	chr9	90119261	90151295	6	2587	11846.1732	869	1
7_HSPC_H3K27Ac_peak_10797_lociStitched	chr11	9738560	9773952	7	2430	11845.7024	870	1
5_HSPC_H3K27Ac_peak_8743_lociStitched	chr10	72993431	73009952	5	1813	11842.2528	871	1
4_HSPC_H3K27Ac_peak_6047_lociStitched	chr1	208077546	208092045	4	2169	11825.3844	872	1
7_HSPC_H3K27Ac_peak_40707_lociStitched	chr20	5639735	5669684	7	3260	11817.8754	873	1
3_HSPC_H3K27Ac_peak_68130_lociStitched	chr9	123824541	123837812	3	2016	11816.4984	874	1
7_HSPC_H3K27Ac_peak_23621_lociStitched	chr15	94796305	94817180	7	2885	11815.25	875	1
6_HSPC_H3K27Ac_peak_49697_lociStitched	chr4	10173907	10183962	6	2390	11794.515	876	1
7_HSPC_H3K27Ac_peak_24313_lociStitched	chr16	11187063	11209189	7	3131	11793.158	877	1
4_HSPC_H3K27Ac_peak_32567_lociStitched	chr19	13063423	13085971	4	2993	11781.33	878	1
5_HSPC_H3K27Ac_peak_15458_lociStitched	chr12	53759080	53766557	5	2854	11778.5181	879	1
9_HSPC_H3K27Ac_peak_38611_lociStitched	chr2	162813474	162870219	9	2478	11774.5875	880	1
6_HSPC_H3K27Ac_peak_29241_lociStitched	chr17	62233434	62258132	6	2633	11773.5366	881	1
5_HSPC_H3K27Ac_peak_29281_lociStitched	chr17	62905376	62920240	5	2884	11761.8832	882	1
5_HSPC_H3K27Ac_peak_1777_lociStitched	chr1	40516990	40531442	5	2101	11755.2568	883	1
9_HSPC_H3K27Ac_peak_24822_lociStitched	chr16	23960955	23988209	9	3097	11738.2978	884	1
6_HSPC_H3K27Ac_peak_14776_lociStitched	chr12	26426748	26452642	6	2845	11737.7502	885	1
5_HSPC_H3K27Ac_peak_16705_lociStitched	chr12	110783105	110804877	5	2624	11728.5764	886	1
5_HSPC_H3K27Ac_peak_50535_lociStitched	chr4	75186441	75205547	5	2303	11727.2628	887	1
5_HSPC_H3K27Ac_peak_60627_lociStitched	chr7	38350248	38358398	5	1839	11720.515	888	1
10_HSPC_H3K27Ac_peak_64982_lociStitched	chr8	103580394	103614068	10	4049	11715.1846	889	1
6_HSPC_H3K27Ac_peak_42977_lociStitched	chr21	43670857	43689996	6	3501	11699.6707	890	1
4_HSPC_H3K27Ac_peak_63914_lociStitched	chr8	38781879	38797034	4	2392	11695.1135	891	1
9_HSPC_H3K27Ac_peak_40934_lociStitched	chr20	19404476	19445924	9	2987	11688.336	892	1
8_HSPC_H3K27Ac_peak_13269_lociStitched	chr11	112150882	112205581	8	3477	11672.7666	893	1
7_HSPC_H3K27Ac_peak_17290_lociStitched	chr12	125022579	125036770	7	4045	11670.6784	894	1
8_HSPC_H3K27Ac_peak_19135_lociStitched	chr14	20944623	20967559	8	2740	11637.7264	895	1
4_HSPC_H3K27Ac_peak_9087_lociStitched	chr10	81001520	81010214	4	1139	11622.1392	896	1
6_HSPC_H3K27Ac_peak_46808_lociStitched	chr3	72352975	72368598	6	3019	11600.0775	897	1
6_HSPC_H3K27Ac_peak_13379_lociStitched	chr11	117812382	117850671	6	2815	11593.9092	898	1
5_HSPC_H3K27Ac_peak_49_lociStitched	chr1	1072197	1094397	5	3682	11592.84	899	1
6_HSPC_H3K27Ac_peak_64650_lociStitched	chr8	86802070	86848228	6	1913	11590.2738	900	1
7_HSPC_H3K27Ac_peak_52069_lociStitched	chr4	185424886	185468804	7	3727	11572.393	901	1
3_HSPC_H3K27Ac_peak_28180_lociStitched	chr17	38254420	38270279	3	2597	11572.3123	902	1
7_HSPC_H3K27Ac_peak_6976_lociStitched	chr1	244481895	244505713	7	2440	11561.2572	903	1
5_HSPC_H3K27Ac_peak_20935_lociStitched	chr14	95639514	95658437	5	2672	11556.2761	904	1
7_HSPC_H3K27Ac_peak_27747_lociStitched	chr17	28671246	28696324	7	3242	11555.9424	905	1
5_HSPC_H3K27Ac_peak_20454_lociStitched	chr14	75799711	75809201	5	3162	11544.585	906	1
5_HSPC_H3K27Ac_peak_23782_lociStitched	chr15	101779508	101785578	5	2160	11537.856	907	1
6_HSPC_H3K27Ac_peak_22181_lociStitched	chr15	55529519	55544432	6	2130	11530.7316	908	1
4_HSPC_H3K27Ac_peak_38203_lociStitched	chr2	136882554	136902177	4	1595	11530.4748	909	1
4_HSPC_H3K27Ac_peak_1687_lociStitched	chr1	38387543	38397416	4	2705	11524.7529	910	1
9_HSPC_H3K27Ac_peak_30757_lociStitched	chr18	21042550	21079572	9	3293	11513.842	911	1
4_HSPC_H3K27Ac_peak_24847_lociStitched	chr16	25059483	25079055	4	2925	11512.2504	912	1
1_HSPC_H3K27Ac_peak_34089_lociStitched	chr19	47613776	47616358	1	2583	11504.3592	913	1
4_HSPC_H3K27Ac_peak_1434_lociStitched	chr1	32409485	32422330	4	2349	11487.2835	914	1
5_HSPC_H3K27Ac_peak_30737_lociStitched	chr18	20721501	20731777	5	2525	11469.0436	915	1
4_HSPC_H3K27Ac_peak_12154_lociStitched	chr11	65661137	65679774	4	2663	11459.8913	916	1
3_HSPC_H3K27Ac_peak_42244_lociStitched	chr20	62478329	62490366	3	3383	11450.7981	917	1
3_HSPC_H3K27Ac_peak_41785_lociStitched	chr20	47435417	47449550	3	1898	11435.0103	918	1
7_HSPC_H3K27Ac_peak_58572_lociStitched	chr6	129981058	130013168	7	2080	11424.738	919	1
6_HSPC_H3K27Ac_peak_37746_lociStitched	chr2	112356417	112392178	6	4342	11400.6068	920	1
7_HSPC_H3K27Ac_peak_59841_lociStitched	chr7	5594275	5614933	7	2958	11384.6238	921	1
6_HSPC_H3K27Ac_peak_55443_lociStitched	chr5	179193081	179208196	6	2129	11378.572	922	1
6_HSPC_H3K27Ac_peak_50825_lociStitched	chr4	87825248	87849789	6	2824	11369.8453	923	1
2_HSPC_H3K27Ac_peak_54783_lociStitched	chr5	149789652	149799576	2	2613	11357.0256	924	1
6_HSPC_H3K27Ac_peak_38002_lociStitched	chr2	127290347	127295674	6	2472	11353.9678	925	1
3_HSPC_H3K27Ac_peak_31774_lociStitched	chr19	1855042	1857525	3	1884	11325.4596	926	1
9_HSPC_H3K27Ac_peak_52094_lociStitched	chr4	185703920	185741496	9	3345	11325.4064	927	1
5_HSPC_H3K27Ac_peak_63692_lociStitched	chr8	28258355	28277172	5	2734	11316.5438	928	1
6_HSPC_H3K27Ac_peak_8930_lociStitched	chr10	75771512	75799970	6	2346	11309.2092	929	1
5_HSPC_H3K27Ac_peak_22932_lociStitched	chr15	75382266	75402383	5	2759	11303.7423	930	1
4_HSPC_H3K27Ac_peak_1095_lociStitched	chr1	26187979	26202516	4	2595	11302.5175	931	1
7_HSPC_H3K27Ac_peak_36669_lociStitched	chr2	69901182	69941931	7	3301	11295.6228	932	1
8_HSPC_H3K27Ac_peak_45123_lociStitched	chr3	12211366	12236476	8	3039	11294.478	933	1
5_HSPC_H3K27Ac_peak_67125_lociStitched	chr9	80592598	80613198	5	2218	11290.86	934	1
7_HSPC_H3K27Ac_peak_18073_lociStitched	chr13	44959940	44990886	7	2380	11289.1008	935	1
5_HSPC_H3K27Ac_peak_20885_lociStitched	chr14	93499715	93514122	5	2617	11254.7484	936	1
5_HSPC_H3K27Ac_peak_1223_lociStitched	chr1	27754037	27763074	5	2271	11244.7391	937	1
7_HSPC_H3K27Ac_peak_28253_lociStitched	chr17	39821867	39835990	7	3096	11244.7326	938	1
3_HSPC_H3K27Ac_peak_1151_lociStitched	chr1	26867918	26870278	3	1949	11239.028	939	1
7_HSPC_H3K27Ac_peak_57489_lociStitched	chr6	44020388	44042839	7	2895	11238.9706	940	1
6_HSPC_H3K27Ac_peak_47870_lociStitched	chr3	137918359	137941905	6	2741	11238.5058	941	1
3_HSPC_H3K27Ac_peak_4500_lociStitched	chr1	156717532	156719963	3	2059	11195.7274	942	1
9_HSPC_H3K27Ac_peak_35347_lociStitched	chr2	26214268	26250207	9	3517	11194.9985	943	1
3_HSPC_H3K27Ac_peak_3785_lociStitched	chr1	144519309	144538225	3	3015	11185.0308	944	1
7_HSPC_H3K27Ac_peak_23010_lociStitched	chr15	77294405	77314363	7	2726	11168.4968	945	1
6_HSPC_H3K27Ac_peak_1502_lociStitched	chr1	33438427	33464100	6	3250	11167.755	946	1
5_HSPC_H3K27Ac_peak_29996_lociStitched	chr17	78960513	78992625	5	3772	11162.1312	947	1
7_HSPC_H3K27Ac_peak_7338_lociStitched	chr10	6092619	6111267	7	2711	11140.3152	948	1
2_HSPC_H3K27Ac_peak_4443_lociStitched	chr1	156116244	156126127	2	3901	11139.1293	949	1
3_HSPC_H3K27Ac_peak_33941_lociStitched	chr19	45358990	45373746	3	2837	11134.8776	950	1
4_HSPC_H3K27Ac_peak_18993_lociStitched	chr13	111162007	111174864	4	2492	11129.0192	951	1
4_HSPC_H3K27Ac_peak_12130_lociStitched	chr11	65533424	65543806	4	1165	11128.4658	952	1
7_HSPC_H3K27Ac_peak_3303_lociStitched	chr1	108586543	108615389	7	2746	11117.2484	953	1
9_HSPC_H3K27Ac_peak_10649_lociStitched	chr11	4454802	4489572	9	3086	11112.492	954	1
5_HSPC_H3K27Ac_peak_46382_lociStitched	chr3	52218931	52224446	5	2501	11097.8345	955	1
7_HSPC_H3K27Ac_peak_65509_lociStitched	chr8	128902855	128930289	7	1836	11091.5662	956	1
4_HSPC_H3K27Ac_peak_68403_lociStitched	chr9	129230622	129233989	4	2291	11087.8677	957	1
8_HSPC_H3K27Ac_peak_719_lociStitched	chr1	17386491	17401583	8	2717	11074.5096	958	1
8_HSPC_H3K27Ac_peak_13652_lociStitched	chr11	124587930	124629916	8	4049	11067.5096	959	1
4_HSPC_H3K27Ac_peak_7078_lociStitched	chr1	246944597	246949158	4	2709	11054.0396	960	1
7_HSPC_H3K27Ac_peak_5273_lociStitched	chr1	181097510	181122876	7	3154	11036.7466	961	1
4_HSPC_H3K27Ac_peak_26476_lociStitched	chr16	89168287	89182896	4	2781	11035.6386	962	1
11_HSPC_H3K27Ac_peak_6644_lociStitched	chr1	232714627	232766746	11	4299	11028.3804	963	1
9_HSPC_H3K27Ac_peak_57235_lociStitched	chr6	37172947	37208506	9	3229	11016.1782	964	1
7_HSPC_H3K27Ac_peak_28007_lociStitched	chr17	34598485	34621151	7	2596	11015.676	965	1
3_HSPC_H3K27Ac_peak_1514_lociStitched	chr1	33562939	33565956	3	2106	10982.4834	966	1
7_HSPC_H3K27Ac_peak_11915_lociStitched	chr11	63625542	63650291	7	2515	10971.2317	967	1
11_HSPC_H3K27Ac_peak_27103_lociStitched	chr17	8819115	8858812	11	4090	10968.2811	968	1
4_HSPC_H3K27Ac_peak_3467_lociStitched	chr1	112050458	112059876	4	2229	10965.3774	969	1
6_HSPC_H3K27Ac_peak_9510_lociStitched	chr10	98486755	98508603	6	2960	10963.3264	970	1
5_HSPC_H3K27Ac_peak_52583_lociStitched	chr5	36677473	36690569	5	2814	10960.0424	971	1
3_HSPC_H3K27Ac_peak_55642_lociStitched	chr6	2981345	2990953	3	3796	10958.8848	972	1
9_HSPC_H3K27Ac_peak_7783_lociStitched	chr10	22955674	22972956	9	3095	10955.0598	973	1
5_HSPC_H3K27Ac_peak_10158_lociStitched	chr10	126372237	126390491	5	2135	10954.2254	974	1
6_HSPC_H3K27Ac_peak_47378_lociStitched	chr3	122477535	122493574	6	3009	10953.0331	975	1
4_HSPC_H3K27Ac_peak_52349_lociStitched	chr5	14172159	14191568	4	2471	10942.7942	976	1
2_HSPC_H3K27Ac_peak_44150_lociStitched	chr22	37618216	37626211	2	1974	10941.957	977	1
6_HSPC_H3K27Ac_peak_41500_lociStitched	chr20	36903849	36928760	6	2641	10918.4913	978	1
6_HSPC_H3K27Ac_peak_36450_lociStitched	chr2	64863007	64872490	6	3000	10906.3983	979	1
9_HSPC_H3K27Ac_peak_46823_lociStitched	chr3	72522798	72546700	9	3108	10892.1414	980	1
4_HSPC_H3K27Ac_peak_21836_lociStitched	chr15	42392232	42414392	4	2947	10884.992	981	1
6_HSPC_H3K27Ac_peak_35701_lociStitched	chr2	37843207	37881464	6	3194	10880.2908	982	1
4_HSPC_H3K27Ac_peak_43807_lociStitched	chr22	29591161	29599504	4	2465	10876.7691	983	1
5_HSPC_H3K27Ac_peak_21293_lociStitched	chr14	106323643	106332396	5	1585	10854.5953	984	1
6_HSPC_H3K27Ac_peak_4677_lociStitched	chr1	160806217	160825391	6	3280	10852.484	985	1
6_HSPC_H3K27Ac_peak_10320_lociStitched	chr10	134388402	134403362	6	3053	10846	986	1
3_HSPC_H3K27Ac_peak_11417_lociStitched	chr11	46331207	46341229	3	1889	10843.804	987	1
7_HSPC_H3K27Ac_peak_8953_lociStitched	chr10	76497625	76515815	7	3552	10837.602	988	1
3_HSPC_H3K27Ac_peak_55294_lociStitched	chr5	175957457	175962141	3	1381	10837.3708	989	1
5_HSPC_H3K27Ac_peak_49070_lociStitched	chr3	190327607	190337556	5	2162	10805.6089	990	1
7_HSPC_H3K27Ac_peak_41856_lociStitched	chr20	48621305	48665070	7	2935	10805.5785	991	1
5_HSPC_H3K27Ac_peak_10167_lociStitched	chr10	126407071	126429453	5	1830	10792.6004	992	1
3_HSPC_H3K27Ac_peak_29889_lociStitched	chr17	76902739	76914700	3	1558	10781.6454	993	1
8_HSPC_H3K27Ac_peak_35294_lociStitched	chr2	25427109	25452268	8	2486	10775.5997	994	1
6_HSPC_H3K27Ac_peak_21148_lociStitched	chr14	103579353	103590173	6	2972	10760.49	995	1
5_HSPC_H3K27Ac_peak_64796_lociStitched	chr8	96226476	96249115	5	2370	10760.3167	996	1
4_HSPC_H3K27Ac_peak_631_lociStitched	chr1	16160967	16164166	4	1988	10741.2823	997	1
5_HSPC_H3K27Ac_peak_14011_lociStitched	chr12	2466885	2474224	5	2175	10734.0214	998	1
2_HSPC_H3K27Ac_peak_66457_lociStitched	chr9	34124231	34132811	2	2801	10733.58	999	1
2_HSPC_H3K27Ac_peak_65371_lociStitched	chr8	125208292	125211182	2	2609	10727.391	1000	1
5_HSPC_H3K27Ac_peak_2670_lociStitched	chr1	68177605	68202382	5	2401	10711.0971	1001	1
8_HSPC_H3K27Ac_peak_55636_lociStitched	chr6	2918769	2959049	8	3762	10710.452	1002	1
5_HSPC_H3K27Ac_peak_59013_lociStitched	chr6	144655620	144673310	5	2364	10702.45	1003	1
5_HSPC_H3K27Ac_peak_59386_lociStitched	chr6	158973954	158993573	5	2495	10692.355	1004	1
3_HSPC_H3K27Ac_peak_32010_lociStitched	chr19	4368517	4375563	3	2091	10681.736	1005	1
6_HSPC_H3K27Ac_peak_37508_lociStitched	chr2	105257876	105276018	6	3365	10676.567	1006	1
4_HSPC_H3K27Ac_peak_26678_lociStitched	chr17	1655854	1687070	4	3460	10675.872	1007	1
7_HSPC_H3K27Ac_peak_37160_lociStitched	chr2	89867327	89879335	7	2041	10673.9112	1008	1
7_HSPC_H3K27Ac_peak_47340_lociStitched	chr3	121951176	121976177	7	3952	10640.4256	1009	1
6_HSPC_H3K27Ac_peak_4691_lociStitched	chr1	160951888	160984547	6	2748	10637.0363	1010	1
5_HSPC_H3K27Ac_peak_7293_lociStitched	chr10	5325825	5339967	5	2491	10633.3698	1011	1
7_HSPC_H3K27Ac_peak_14381_lociStitched	chr12	9888901	9904637	7	2263	10604.4904	1012	1
6_HSPC_H3K27Ac_peak_7410_lociStitched	chr10	7069767	7089411	6	2403	10586.1516	1013	1
2_HSPC_H3K27Ac_peak_44788_lociStitched	chr22	50628407	50631297	2	2557	10581.157	1014	1
8_HSPC_H3K27Ac_peak_28341_lociStitched	chr17	40661240	40682811	8	3355	10571.9471	1015	1
